StudentID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
1881,Katherine Calhoun,89,100,55,58,91,30
1882,Ishika Verma,40,49,86,81,88,41
1883,Aarav Singh,31,59,60,95,40,93
1884,Ananya Singh,47,96,93,80,45,48
1885,Stephanie Holt,71,34,84,32,91,97
1886,Riya Patel,47,98,88,68,56,43
1887,Steven Johns,100,68,87,71,91,58
1888,Seth Miller,54,88,87,67,55,74
1889,Aarav Choudhary,38,33,31,74,43,99
1890,Ashley Smith,49,35,63,53,93,35
1891,Aditya Singh,33,98,40,48,73,33
1892,Aditya Verma,86,41,93,92,61,43
1893,Jennifer Franklin,37,65,88,100,93,65
1894,Victor Rodriguez,81,38,67,82,58,98
1895,Rahul Iyer,31,36,36,54,90,71
1896,Ishika Singh,44,76,58,64,75,63
1897,Vivaan Singh,85,75,39,35,53,63
1898,Alexander Tanner,60,36,72,37,43,89
1899,Gloria Murray,76,48,37,51,59,79
1900,Aarav Singh,40,31,72,68,55,92
1901,Veronica Oconnell MD,41,69,96,74,65,77
1902,Vivaan Singh,33,87,73,76,63,38
1903,Ananya Reddy,54,37,69,50,33,100
1904,Priya Iyer,57,72,53,70,82,98
1905,Barbara Martinez,63,90,92,60,40,77
1906,Priya Mehta,45,59,30,60,34,97
1907,Emily King,81,67,90,63,63,55
1908,Aarav Nair,58,76,83,46,64,40
1909,Rahul Verma,39,32,33,30,30,41
1910,Aarav Sharma,41,53,81,87,68,89
1911,Cesar Williams,98,97,73,95,60,31
1912,Vivaan Patel,35,70,38,46,31,62
1913,Aditya Singh,98,58,35,35,93,98
1914,Daniel Hensley,35,96,30,92,56,69
1915,Karan Mehta,91,44,68,80,65,32
1916,Priya Sharma,60,96,77,74,93,58
1917,Dr. Tracy Delgado,59,69,34,97,43,95
1918,Rahul Sharma,77,52,42,96,61,56
1919,Aarav Verma,55,82,76,36,75,67
1920,Rahul Verma,59,43,92,98,57,99
1921,Lisa Morgan,37,63,44,88,61,41
1922,Siddharth Nair,73,36,64,50,66,61
1923,Karan Nair,94,74,98,80,36,57
1924,Karan Verma,33,89,46,45,64,57
1925,Vivaan Reddy,30,44,48,63,48,36
1926,Casey Foster,41,41,80,76,80,99
1927,Edwin Mccormick,54,45,53,64,40,65
1928,Mary Rodriguez,54,66,52,92,60,47
1929,Mark Lang,83,32,85,39,60,98
1930,Siddharth Nair,83,31,67,58,68,74
1931,Rahul Choudhary,63,36,82,89,53,43
1932,Peter Hayes,73,59,56,59,83,99
1933,Rahul Gupta,33,44,90,55,96,90
1934,Ishika Choudhary,72,59,76,73,83,33
1935,Priya Singh,60,38,56,43,50,93
1936,Amber James,81,43,89,67,77,78
1937,Aarav Reddy,98,67,86,97,68,65
1938,Karan Patel,73,55,72,98,45,89
1939,Rahul Singh,100,46,58,72,59,45
1940,Nicolas Rojas,41,76,43,90,81,51
1941,Ananya Sharma,57,72,69,51,65,96
1942,Kirsten Rice,88,44,91,75,38,46
1943,Rahul Gupta,68,75,32,95,85,80
1944,Ishika Choudhary,84,86,31,60,85,83
1945,Heather Gonzalez,72,55,96,87,71,34
1946,Rahul Singh,46,88,31,64,91,68
1947,Karan Singh,59,86,82,56,92,48
1948,Gina Woods,63,57,49,95,43,43
1949,Aditya Singh,95,76,52,95,30,48
1950,Tanner Best,96,63,54,52,41,63
1951,Ishika Mehta,35,99,91,77,90,88
1952,Aditya Mehta,69,76,54,79,99,45
1953,Ananya Choudhary,53,43,51,98,54,67
1954,Ishika Singh,69,85,80,55,98,40
1955,Carl Perez,57,39,55,48,87,99
1956,Richard Jackson,31,49,77,49,75,37
1957,Vivaan Patel,84,30,53,67,71,85
1958,Mrs. Chelsea Day,34,97,85,40,71,78
1959,Karen Anderson,48,98,43,78,51,78
1960,Siddharth Choudhary,51,88,88,94,55,97
1961,Marilyn Davis,32,60,77,55,33,99
1962,Priya Choudhary,52,73,45,98,34,47
1963,Mrs. Deborah Ware,40,59,100,76,78,41
1964,Patrick Hoover,78,91,40,37,48,63
1965,Vivaan Singh,94,46,61,55,46,68
1966,Kristen Jensen,72,41,65,38,75,69
1967,Ananya Gupta,87,100,60,61,96,97
1968,Dawn Owen,46,84,79,77,44,34
1969,Brandon Smith,42,41,82,88,92,85
1970,Michael Oneill,33,51,95,89,70,60
1971,Riya Sharma,71,42,62,92,45,44
1972,Karan Choudhary,80,38,80,61,85,51
1973,Ananya Patel,96,62,89,68,68,31
1974,Mr. Jeffrey Walton,86,38,70,30,45,48
1975,Siddharth Patel,59,67,57,76,48,54
1976,Adam Williams,94,48,84,55,97,54
1977,Vivaan Verma,39,85,33,30,41,85
1978,Priya Gupta,32,68,33,66,31,34
1979,Ananya Nair,92,55,48,45,43,65
1980,Rebekah Brown,33,67,76,31,78,86
1981,Christina Martin,57,74,54,92,68,96
1982,Patrick Gray,54,53,56,82,89,45
1983,Jennifer Dean,56,91,83,94,60,32
1984,Donna Rhodes,67,40,48,41,77,31
1985,Priya Verma,57,74,34,83,92,50
1986,Mrs. Tara King,93,86,31,45,39,82
1987,Jessica Carroll,95,50,92,51,98,31
1988,Aditya Choudhary,41,55,34,98,68,95
1989,Karan Choudhary,86,98,99,72,53,91
1990,Darren Bell,42,39,84,49,34,52
1991,Derrick Ellis,95,96,52,70,82,89
1992,Michael Velazquez,55,88,36,95,51,74
1993,Kevin Cunningham,48,54,89,100,58,30
1994,Riya Nair,56,53,56,35,56,82
1995,Hailey Pope,60,79,90,85,69,71
1996,Priya Reddy,37,69,97,80,99,47
1997,Ananya Patel,49,67,68,35,42,86
1998,Adam Randolph,73,78,89,56,66,75
1999,Riya Nair,81,100,95,33,47,96
2000,Karan Choudhary,42,91,75,77,87,68
2001,Bernard Flores,56,58,70,35,68,93
2002,Priya Sharma,86,51,56,88,46,85
2003,Aditya Sharma,30,89,87,58,74,30
2004,Ishika Choudhary,95,80,100,75,97,49
2005,Amanda Taylor,97,99,74,64,40,36
2006,Kayla Reyes,70,72,32,54,47,31
2007,Jennifer Harmon,87,55,99,70,96,64
2008,Priya Reddy,30,43,92,74,79,42
2009,Riya Sharma,61,82,96,76,45,33
2010,Siddharth Mehta,31,65,50,90,77,88
2011,Richard Hurst,30,95,57,54,64,77
2012,Karan Gupta,34,64,58,30,80,38
2013,James Blackburn,68,44,90,37,43,47
2014,Priya Gupta,69,57,54,52,64,54
2015,Christy Foster,35,38,61,97,32,46
2016,Karan Iyer,45,78,61,65,87,38
2017,Aditya Iyer,70,50,85,86,45,68
2018,Aditya Sharma,89,83,70,81,91,37
2019,Nicole Miller,91,52,34,32,36,61
2020,Ananya Nair,60,100,55,30,69,93
2021,Kathryn Ortiz,68,33,60,47,53,88
2022,Rahul Singh,69,96,32,47,55,77
2023,Vivaan Sharma,37,93,46,77,47,51
2024,Siddharth Iyer,88,44,33,30,52,49
2025,Aarav Verma,78,96,57,67,52,66
2026,Ishika Gupta,49,91,49,52,31,68
2027,Ishika Patel,46,55,41,88,50,53
2028,Rahul Mehta,100,60,74,50,50,80
2029,Kayla Reynolds,68,82,66,72,81,73
2030,Kayla Perez,36,78,89,48,80,32
2031,Sherry Scott,56,95,96,95,90,59
2032,Rahul Patel,90,94,77,54,30,41
2033,Riya Iyer,70,80,71,59,92,30
2034,Wendy Reid,83,45,54,89,72,34
2035,Patricia Mcgee,100,97,97,91,35,34
2036,Ishika Verma,81,92,98,84,75,74
2037,Priya Verma,72,48,90,69,41,30
2038,Jason Wyatt,61,81,90,38,89,59
2039,Richard Skinner,79,96,31,64,81,63
2040,Elizabeth Buckley,45,99,48,72,76,88
2041,Matthew Elliott,30,81,58,94,38,87
2042,Ananya Singh,60,48,77,51,59,88
2043,Aditya Gupta,76,70,66,90,75,59
2044,Rahul Singh,75,31,92,78,50,78
2045,Jerry Schwartz,93,94,43,57,65,76
2046,Aaron Tucker,51,79,64,54,52,37
2047,Ananya Patel,96,98,57,62,57,65
2048,Aarav Gupta,78,70,100,37,45,89
2049,Priya Choudhary,45,95,72,47,90,76
2050,Rahul Choudhary,36,80,99,59,77,32
2051,Priya Sharma,32,32,74,96,44,47
2052,Michelle Hall,51,39,80,94,32,49
2053,Ronald Campos,33,93,90,30,78,86
2054,Edward Mcmahon,97,67,65,81,94,54
2055,Aarav Nair,61,67,79,82,31,94
2056,Matthew Kennedy,75,54,55,52,59,30
2057,Aditya Choudhary,46,51,87,83,51,83
2058,Bryce Kaufman,89,31,54,73,44,63
2059,Larry Roberts,98,51,35,59,97,97
2060,Robin Vazquez,48,46,45,79,35,73
2061,Priya Singh,38,45,94,44,97,78
2062,Priya Gupta,40,74,37,98,74,66
2063,Ananya Singh,46,79,70,50,83,98
2064,Siddharth Choudhary,42,100,83,60,47,90
2065,Javier Cross,56,75,38,89,81,59
2066,Nicholas Mccann,47,73,36,49,55,90
2067,Vivaan Patel,66,96,38,85,79,84
2068,Vivaan Reddy,74,91,90,56,84,46
2069,Ananya Mehta,39,36,47,41,100,86
2070,Karan Nair,61,96,65,94,58,71
2071,Aarav Mehta,91,98,100,98,45,43
2072,Michelle Boone,93,31,85,36,88,76
2073,William Short,98,81,36,93,93,42
2074,Meghan Kennedy,80,98,44,83,91,74
2075,David Le,92,69,61,53,43,90
2076,Priya Iyer,63,100,36,46,48,91
2077,Monica Oliver,83,57,99,78,38,34
2078,Vivaan Patel,52,64,77,37,61,42
2079,Michael Cook,56,73,57,51,61,99
2080,Ishika Iyer,33,96,91,51,59,81
2081,Ananya Choudhary,92,71,47,86,53,64
2082,Aditya Iyer,58,47,55,84,96,32
2083,Riya Mehta,32,48,58,79,80,89
2084,Erik Thomas,82,43,55,64,84,71
2085,Aarav Patel,79,40,76,53,50,44
2086,Michael Rhodes,53,47,35,98,93,52
2087,Zachary Owens,49,44,42,88,65,74
2088,Vivaan Nair,91,32,62,51,54,72
2089,Ananya Iyer,60,52,45,57,59,83
2090,Aarav Sharma,34,60,78,76,83,32
2091,Elizabeth Love,52,33,79,91,30,46
2092,Priya Gupta,33,63,92,90,32,91
2093,Rahul Patel,94,38,53,94,86,81
2094,Siddharth Sharma,43,70,67,33,51,77
2095,Harold Reynolds,68,87,68,43,100,46
2096,Christian Fry,57,83,34,53,67,64
2097,Riya Gupta,46,85,60,79,89,88
2098,Chad Mendoza,49,44,40,63,91,74
2099,Theodore Jones,47,44,77,75,77,87
2100,Tony Smith,31,37,35,45,60,39
2101,Riya Nair,82,92,39,76,31,63
2102,Lawrence Gonzalez,97,89,51,100,43,56
2103,Kristine Jackson,61,43,86,57,60,75
2104,Stacey Stewart,76,45,99,54,58,68
2105,Erica Campbell,98,76,42,47,61,46
2106,Riya Reddy,60,57,69,88,39,59
2107,Kenneth Taylor,71,58,61,56,88,85
2108,Rita Arnold,33,57,57,100,99,80
2109,Jonathan Salazar,51,34,87,38,55,98
2110,Mary Haney,99,57,68,73,100,42
2111,Aditya Choudhary,51,91,58,66,50,77
2112,Nicholas Cook,59,71,47,69,66,35
2113,Aarav Patel,51,41,33,100,64,90
2114,Aarav Sharma,45,87,84,96,80,84
2115,Brittany Smith,47,64,64,50,60,44
2116,Ishika Reddy,83,41,53,79,93,78
2117,Aarav Gupta,96,53,87,37,39,44
2118,Vivaan Patel,41,63,82,100,63,74
2119,Rahul Patel,65,77,37,34,66,46
2120,Siddharth Verma,86,88,45,58,40,51
2121,Aarav Iyer,92,55,81,94,57,73
2122,Rahul Sharma,31,57,47,45,84,100
2123,Katelyn Dean,53,41,46,95,96,74
2124,Karan Sharma,88,57,80,83,67,78
2125,Ishika Sharma,45,71,31,92,31,70
2126,Karan Sharma,96,90,87,80,41,66
2127,Riya Sharma,55,67,70,86,100,94
2128,Elizabeth Valdez,42,64,55,57,87,84
2129,Aditya Singh,42,70,31,72,92,71
2130,Rahul Patel,37,32,82,36,48,93
2131,Ananya Nair,54,74,60,44,83,78
2132,Lisa Freeman,37,96,51,99,92,56
2133,Bryan Jenkins,50,83,81,35,66,93
2134,Aditya Mehta,82,38,39,71,46,50
2135,Lindsey Nelson,62,60,70,83,64,31
2136,Ishika Nair,49,86,55,98,72,35
2137,Aarav Iyer,87,35,47,70,78,80
2138,Siddharth Sharma,94,87,30,70,47,32
2139,Lori Evans,82,83,89,100,77,62
2140,Ananya Gupta,94,90,92,57,71,61
2141,Siddharth Gupta,43,54,88,32,43,57
2142,Riya Patel,86,37,34,97,36,55
2143,Brian Heath,78,41,93,59,86,71
2144,Amy Simmons,51,43,49,78,38,96
2145,Nicole Li,65,74,53,34,98,63
2146,Alexandra Clark,62,69,65,62,79,36
2147,Collin Davis,61,76,88,42,70,63
2148,Rahul Iyer,97,34,77,72,97,64
2149,Kayla Miller,36,43,79,47,82,79
2150,Siddharth Singh,43,47,49,34,91,60
2151,Rahul Mehta,45,49,55,47,72,59
2152,Janet Ross,84,51,87,93,41,41
2153,Priya Gupta,30,30,94,39,57,67
2154,Karan Verma,76,95,47,40,100,83
2155,Ananya Verma,32,42,43,86,76,30
2156,Patricia Brown,44,100,59,61,47,32
2157,Kimberly Price,60,87,63,89,94,86
2158,Aarav Choudhary,44,64,72,85,76,72
2159,Aditya Iyer,44,71,36,96,64,91
2160,Jeremy Hicks,97,60,46,56,51,37
2161,Hannah Powell,63,100,41,97,100,92
2162,Kaylee Jones,45,74,90,99,81,33
2163,Priya Patel,68,41,52,41,73,71
2164,Aarav Choudhary,65,58,69,81,34,48
2165,Rahul Reddy,92,38,44,98,34,85
2166,Ananya Gupta,50,100,31,94,31,83
2167,Karan Choudhary,37,58,67,87,65,76
2168,Joshua Roberts,90,93,85,64,68,34
2169,Ishika Reddy,98,45,82,65,98,94
2170,Stephen Walker,82,52,43,45,49,92
2171,Siddharth Singh,98,53,86,51,81,83
2172,Brian Smith,53,59,58,61,61,87
2173,Brandon Duncan,52,35,55,62,91,89
2174,Ananya Nair,96,41,69,94,38,43
2175,Brittney Lozano,73,61,89,62,53,85
2176,Karan Iyer,86,53,57,38,55,46
2177,Ananya Iyer,42,36,58,84,33,74
2178,Ananya Gupta,76,52,89,75,46,48
2179,Aditya Verma,63,84,68,38,51,71
2180,Rahul Reddy,37,69,40,40,98,46
2181,Siddharth Gupta,75,53,58,39,91,72
2182,Chad Patterson,31,68,45,48,82,54
2183,Vivaan Iyer,84,93,92,93,34,70
2184,Terri Newman,63,81,73,67,52,43
2185,Aarav Nair,81,70,45,33,46,78
2186,Kimberly White,90,61,49,90,100,52
2187,Aditya Iyer,49,72,62,99,85,80
2188,Samuel Martinez,46,82,88,67,38,33
2189,James Smith,62,36,73,57,57,53
2190,Vivaan Singh,32,97,62,93,36,59
2191,Vivaan Reddy,44,55,98,71,49,88
2192,Seth Kramer,41,49,39,92,80,54
2193,Jeffrey Ray,85,58,58,52,36,35
2194,Christy Wu,73,66,89,56,100,54
2195,Mark Yu,55,67,95,34,31,44
2196,Tina Nelson,38,36,71,60,83,34
2197,Ishika Mehta,97,95,72,30,85,61
2198,Ananya Verma,76,82,77,68,86,83
2199,Vivaan Nair,88,61,97,88,86,74
2200,Siddharth Singh,98,47,49,42,51,77
2201,Emily Avila,61,81,40,98,70,38
2202,Steven Cohen,56,80,45,100,59,94
2203,Riya Nair,62,97,91,30,62,36
2204,Tiffany Lee,60,82,63,61,30,76
2205,Crystal Kelly,44,94,92,56,99,67
2206,Vivaan Singh,92,59,79,70,65,98
2207,Priya Singh,30,35,58,62,72,59
2208,Tracey Williams,53,47,97,31,88,87
2209,Vivaan Sharma,89,33,61,56,74,32
2210,Jill Randall,31,36,38,35,79,50
2211,Nicole Sanchez,91,83,72,58,82,49
2212,Aarav Verma,75,89,61,93,53,71
2213,Aditya Nair,50,96,55,30,68,33
2214,William Jones,70,62,86,75,80,91
2215,Ishika Iyer,33,77,76,58,44,71
2216,Brenda Williams,82,45,95,44,45,44
2217,Ishika Mehta,33,45,90,52,42,48
2218,Rahul Verma,86,93,69,71,99,41
2219,Aarav Iyer,94,86,35,49,54,40
2220,Karan Choudhary,89,49,100,93,46,100
2221,Christopher Fletcher,67,67,98,80,59,67
2222,Vivaan Iyer,76,81,43,38,42,78
2223,Paula Bennett,74,37,54,38,88,88
2224,Spencer Anderson,84,79,54,39,94,79
2225,Tammy Cook,61,91,34,75,72,52
2226,Kristin Reynolds,53,53,40,88,55,61
2227,Siddharth Sharma,98,46,69,76,40,69
2228,Angela Logan,89,72,68,48,52,69
2229,Christina Campos,86,47,58,84,53,94
2230,Daniel Gentry,39,41,95,88,85,93
2231,Aditya Patel,95,59,36,67,97,40
2232,Jennifer Morris,45,37,48,71,64,88
2233,Jamie Ross,100,32,80,89,41,68
2234,Priya Mehta,47,92,70,67,33,43
2235,Siddharth Singh,100,76,51,77,54,31
2236,Riya Verma,43,85,48,30,84,47
2237,Ishika Sharma,97,55,55,33,88,36
2238,Anthony Hutchinson,94,61,73,52,61,38
2239,Aditya Nair,67,72,100,53,58,56
2240,Monica Miller,62,100,72,43,84,78
2241,Ishika Singh,86,51,72,47,44,88
2242,Ananya Choudhary,44,40,87,82,35,64
2243,Randy Johnson,58,86,34,72,43,70
2244,Ananya Reddy,52,36,30,84,57,30
2245,Claudia Willis,85,51,70,61,31,68
2246,Vivaan Choudhary,99,96,94,58,76,68
2247,Christine Jenkins,32,70,56,78,42,71
2248,Aarav Sharma,94,93,41,38,37,83
2249,Ishika Patel,34,44,44,42,55,97
2250,Kimberly Cook,69,39,84,84,35,81
2251,Cristina Jefferson,76,34,52,47,74,94
2252,Ishika Patel,94,86,41,62,86,65
2253,Vivaan Mehta,72,66,93,57,100,39
2254,Karan Nair,60,56,62,37,57,86
2255,Brian Benjamin,42,58,97,85,62,77
2256,James Guerrero,53,58,84,35,68,82
2257,Tyler Brown,34,48,55,54,84,44
2258,Ishika Nair,34,65,61,44,76,82
2259,Brian Stewart,50,90,32,99,67,45
2260,Teresa White,46,79,89,88,84,56
2261,Joe Watson,33,77,51,54,85,40
2262,Mark Bates,58,43,91,99,94,90
2263,Shawn Hodges,70,51,89,44,64,49
2264,Vivaan Patel,43,98,76,55,89,83
2265,Joseph Watts,71,68,84,50,39,45
2266,Vivaan Patel,40,30,81,46,41,78
2267,James Howard,51,65,60,99,62,72
2268,Ronald Smith,76,74,84,44,48,95
2269,Brooke Stewart,75,82,75,95,45,50
2270,Ishika Iyer,77,53,65,89,76,79
2271,Priya Mehta,86,43,33,51,68,55
2272,Christopher Meyer,70,66,85,98,99,43
2273,Vivaan Singh,32,37,63,91,75,45
2274,Ashley Nelson,71,70,97,95,60,90
2275,Ishika Reddy,64,54,78,93,44,67
2276,Jennifer Roberts,60,70,50,83,50,38
2277,Aarav Choudhary,64,43,63,32,41,84
2278,Margaret Price,35,41,37,85,38,31
2279,Aarav Reddy,72,97,95,97,75,37
2280,Aarav Iyer,37,63,60,67,69,71
2281,Brianna Garcia,37,97,82,55,41,37
2282,Ananya Mehta,41,82,74,57,89,67
2283,Vivaan Sharma,71,91,52,86,84,72
2284,Sabrina Blair,59,35,30,64,96,79
2285,Karen Walton MD,92,33,74,41,42,45
2286,Dennis Smith,76,33,66,70,45,75
2287,Vivaan Nair,96,79,31,91,48,33
2288,Justin Campos,31,74,54,66,79,34
2289,Tim Burch,57,85,39,36,77,45
2290,Dylan Fowler,77,47,41,81,63,76
2291,Matthew Powers,79,69,46,87,57,59
2292,Charles Colon,72,90,85,91,69,67
2293,Rhonda Mercer,56,70,92,59,100,79
2294,Brittany Matthews,95,53,55,72,33,48
2295,Priya Reddy,54,65,95,90,39,46
2296,Ananya Sharma,34,58,90,94,30,94
2297,Alexandria Lopez,84,34,97,57,50,66
2298,Rahul Nair,35,97,36,62,63,32
2299,Stefanie Humphrey,50,94,46,81,79,50
2300,Siddharth Nair,52,42,36,87,83,51
2301,Jermaine Monroe,74,96,51,92,100,77
2302,Ananya Nair,67,84,42,38,64,83
2303,Ananya Nair,58,99,75,37,75,47
2304,Aarav Mehta,45,35,77,62,90,43
2305,Natalie Nelson,48,40,33,35,44,63
2306,Shannon Bradley,32,53,61,58,36,85
2307,Steven Chavez,63,58,79,80,97,74
2308,Mallory Wyatt,40,46,50,43,35,65
2309,Eric Lawrence,52,31,80,61,46,86
2310,Mrs. Kathleen Hamilton,67,48,56,87,41,79
2311,Rahul Nair,55,65,86,37,38,67
2312,Timothy Young,50,52,77,50,48,31
2313,Ishika Patel,77,65,47,50,30,68
2314,Denise Miller,41,59,34,34,50,31
2315,Aarav Mehta,39,88,71,61,79,48
2316,Vivaan Reddy,94,85,82,63,41,55
2317,Calvin Harding,60,95,69,73,37,50
2318,Michael Arellano,51,85,58,80,34,69
2319,Jaime Bailey,47,90,82,70,44,61
2320,Priya Sharma,38,92,30,38,33,82
2321,Aditya Mehta,62,87,43,84,43,74
2322,Siddharth Reddy,33,33,65,32,54,88
2323,Karan Choudhary,84,57,69,55,34,55
2324,Vivaan Sharma,77,96,31,77,57,38
2325,Ananya Mehta,98,44,33,43,88,93
2326,Ananya Sharma,61,97,79,74,81,42
2327,Sherry Burnett,62,80,92,54,51,52
2328,Tracy Finley,37,99,57,61,87,46
2329,Aditya Singh,43,67,87,93,74,94
2330,Ishika Iyer,54,53,55,86,75,39
2331,Aarav Mehta,95,92,89,58,78,67
2332,Ishika Mehta,62,67,59,62,51,93
2333,Vivaan Singh,62,89,98,94,72,60
2334,Rahul Patel,68,47,100,51,86,62
2335,Ishika Choudhary,33,99,95,73,78,30
2336,Christopher Davis,52,88,63,98,73,65
2337,Aarav Sharma,83,62,59,50,51,65
2338,Aarav Nair,37,33,85,39,49,71
2339,Wendy Barnes,88,75,74,83,39,50
2340,Jeremy Lucas,61,41,85,68,83,81
2341,Karan Patel,94,33,71,84,37,36
2342,Maria Rivera,48,70,44,40,69,68
2343,Rahul Patel,59,72,77,39,35,34
2344,Mr. Frank Mitchell,80,98,73,86,60,85
2345,Aarav Nair,61,76,79,36,42,44
2346,Karan Iyer,74,77,35,46,99,51
2347,Priya Gupta,85,57,37,100,82,45
2348,Aarav Mehta,71,64,57,74,56,66
2349,Brenda Smith,70,52,45,44,51,72
2350,Ishika Mehta,95,84,58,47,69,32
2351,Ananya Nair,93,58,36,55,96,49
2352,Riya Iyer,32,55,81,47,81,94
2353,Anna Tanner,49,52,37,95,31,88
2354,Siddharth Patel,35,99,97,43,96,60
2355,Samantha Rios,79,48,88,54,59,65
2356,Kimberly Foley,84,74,90,44,77,42
2357,Elizabeth Robbins,34,61,97,96,54,88
2358,Karan Singh,89,61,92,45,33,96
2359,Cody Ferrell,64,48,93,63,43,98
2360,Siddharth Singh,67,83,49,85,41,75
2361,Nicole Smith,55,61,61,32,88,45
2362,Vivaan Sharma,45,92,94,65,58,47
2363,Brian Logan,98,38,96,72,68,37
2364,Desiree Melendez,49,45,51,90,72,92
2365,Sandra Lopez,70,65,30,56,96,87
2366,Priya Gupta,43,40,31,64,35,68
2367,Tony Vincent,76,55,87,93,39,68
2368,Mark Carr,84,73,81,48,48,44
2369,Christine Davis,98,55,36,71,91,52
2370,Jose Meyer,76,63,40,87,84,65
2371,April Gonzalez,81,86,58,78,45,35
2372,Ishika Choudhary,92,66,49,36,63,52
2373,Karan Iyer,62,78,86,72,86,69
2374,William Rogers,70,50,53,35,100,59
2375,Timothy Cunningham,85,86,62,97,90,94
2376,Johnny Brown,72,42,75,34,93,82
2377,Lauren Schultz,94,42,72,78,98,99
2378,Karan Singh,54,38,74,50,49,91
2379,Aarav Sharma,66,89,43,89,81,75
2380,Matthew Newton,64,50,88,80,35,89
2381,Emily Jones,85,94,100,51,40,43
2382,Vivaan Verma,89,72,74,84,60,86
2383,Priya Patel,78,30,38,69,36,92
2384,Aditya Gupta,59,94,60,55,70,60
2385,Priya Singh,31,62,52,74,98,57
2386,Thomas Miller,57,95,41,32,67,85
2387,Valerie Martinez,44,64,90,63,76,66
2388,Aarav Singh,67,59,45,46,48,40
2389,Melissa Christian,78,33,53,64,68,67
2390,Karan Choudhary,95,85,61,57,35,45
2391,Mark Benjamin,47,76,34,40,53,32
2392,Brenda Warren,54,68,60,92,90,74
2393,Rahul Choudhary,97,39,88,83,93,51
2394,James Lewis,67,100,32,48,86,76
2395,Jacqueline Chavez,55,55,61,99,42,68
2396,Aditya Choudhary,73,55,71,90,54,42
2397,Riya Mehta,59,47,70,69,37,84
2398,Ishika Nair,73,44,52,48,93,54
2399,Aditya Nair,36,57,46,93,51,80
2400,Chad Fuentes,70,40,47,54,91,74
2401,Susan Liu,33,58,59,46,98,94
2402,Riya Reddy,43,78,39,51,59,61
2403,Rahul Reddy,88,58,67,99,71,100
2404,Patricia Barnett,89,38,68,39,62,76
2405,Riya Nair,73,83,74,74,36,98
2406,Priya Mehta,60,96,86,87,71,67
2407,Cindy Gonzalez MD,91,49,94,91,39,51
2408,Rahul Gupta,60,93,74,83,37,80
2409,Riya Iyer,35,56,70,79,70,55
2410,Victoria Wood,47,65,89,73,98,76
2411,Kirk Myers,46,46,60,43,97,94
2412,Riya Patel,75,52,40,100,39,40
2413,Siddharth Nair,39,46,39,81,47,65
2414,Cynthia Mccarty,43,97,79,43,95,73
2415,Vincent Barnes,99,91,55,89,87,64
2416,Rose Morgan,46,68,62,89,47,40
2417,Francisco Bradshaw,96,90,87,68,30,54
2418,Ann Roberts,74,72,90,49,61,71
2419,Jesus Nelson,36,95,91,31,96,41
2420,Mrs. Lisa Carpenter,73,44,62,61,33,75
2421,Julian Martinez,99,82,45,90,54,59
2422,Sally Thomas,45,82,89,95,69,64
2423,Siddharth Nair,69,52,57,74,93,84
2424,Rahul Gupta,73,41,54,81,67,81
2425,Siddharth Reddy,43,50,31,50,83,30
2426,Aaron Brown,42,78,37,85,99,48
2427,Ishika Gupta,43,79,68,91,94,98
2428,Karan Choudhary,84,57,60,71,88,57
2429,Bobby Peters,95,30,48,56,68,84
2430,Ronald Robertson PhD,84,80,84,94,91,39
2431,Ishika Iyer,51,96,47,47,70,59
2432,Samuel Martinez,52,79,32,99,59,87
2433,Siddharth Mehta,57,90,91,35,99,44
2434,Siddharth Nair,53,100,41,81,69,97
2435,Nicholas Cross,36,86,71,37,39,67
2436,Nathaniel Green,43,51,92,42,72,35
2437,Steven Bates,96,30,89,92,58,87
2438,Riya Patel,97,47,78,97,75,97
2439,Aditya Mehta,43,39,73,31,49,100
2440,Eduardo Esparza,80,54,92,81,58,84
2441,Michelle Harding,75,66,92,35,44,69
2442,Aditya Nair,48,90,51,79,33,69
2443,Ishika Patel,45,68,39,96,42,100
2444,Priya Choudhary,54,44,94,77,39,87
2445,Aarav Verma,78,88,53,40,49,44
2446,Priya Nair,41,64,91,30,95,90
2447,Vivaan Verma,77,66,87,31,68,94
2448,Riya Mehta,43,92,73,66,39,88
2449,Ananya Verma,74,92,71,66,31,67
2450,Rahul Reddy,80,88,96,90,96,47
2451,Ananya Nair,40,41,96,51,75,35
2452,Vivaan Choudhary,42,35,67,51,66,69
2453,Aarav Reddy,64,39,54,77,35,54
2454,Mallory Hayes,47,49,46,87,86,99
2455,Ishika Choudhary,95,60,77,51,45,91
2456,Karan Reddy,33,65,48,65,79,81
2457,Angela Campbell,32,68,44,79,81,74
2458,James Harris,90,98,95,68,52,94
2459,Aarav Sharma,34,67,98,75,64,83
2460,Riya Patel,80,61,71,69,95,87
2461,Chelsea Chung,89,67,96,54,77,90
2462,Melissa Simmons,71,99,64,86,39,91
2463,Jesse Lopez,48,61,97,57,82,83
2464,Leah Rangel,83,97,98,41,81,68
2465,Ishika Sharma,90,60,33,60,81,86
2466,Ashley Huynh,99,33,76,77,90,40
2467,Priya Gupta,33,75,89,94,76,74
2468,Ananya Verma,51,69,58,94,52,79
2469,Emily Huff,39,39,95,64,93,32
2470,Karan Sharma,92,45,69,91,30,34
2471,Priya Singh,65,37,86,32,73,64
2472,Stephen Lucero,89,74,83,53,52,81
